美女231116,#genre#
23,https://e2fa6.cdnedge.live/file/avple-images/hls/628aafc4a1c1cd0b44683ef4/playlist.m3u8
24,https://e2fa6.cdnedge.live/file/avple-images/hls/628ab95fa1c1cd0b44683f01/playlist.m3u8
25,https://e2fa6.cdnedge.live/file/avple-images/hls/628cc69cde01360ccb2f8e9e/playlist.m3u8
26,https://e2fa6.cdnedge.live/file/avple-images/hls/628f8239531f007e5ba30afb/playlist.m3u8
27,https://e2fa6.cdnedge.live/file/avple-images/hls/628f84ca531f007e5ba30aff/playlist.m3u8
28,https://e2fa6.cdnedge.live/file/avple-images/hls/628f85bd531f007e5ba30b01/playlist.m3u8
29,https://e2fa6.cdnedge.live/file/avple-images/hls/62a1c429de0057366eb1159a/playlist.m3u8
30,https://e2fa6.cdnedge.live/file/avple-images/hls/62a2a99256220431fa6b0d8f/playlist.m3u8

【麻豆映画26】,#genre#
0,https://e2fa6.cdnedge.live/file/avple-images/hls/62a58b9e94b044303b9622cf/playlist.m3u8
1,https://e2fa6.cdnedge.live/file/avple-images/hls/62a5afee94b044303b9622df/playlist.m3u8
2,https://e2fa6.cdnedge.live/file/avple-images/hls/62aad43121a7da2e6584bc8b/playlist.m3u8
3,https://e2fa6.cdnedge.live/file/avple-images/hls/62aad4a621a7da2e6584bc8c/playlist.m3u8
4,https://e2fa6.cdnedge.live/file/avple-images/hls/62aad60e21a7da2e6584bc8f/playlist.m3u8
5,https://e2fa6.cdnedge.live/file/avple-images/hls/62b1b5feeec8264ea0826f2b/playlist.m3u8
6,https://e2fa6.cdnedge.live/file/avple-images/hls/62b2dd12eec8264ea0826f30/playlist.m3u8
7,https://e2fa6.cdnedge.live/file/avple-images/hls/62b9d010cf31541a6d4d7b52/playlist.m3u8
8,https://e2fa6.cdnedge.live/file/avple-images/hls/62bbe92aea3d425e0a93b797/playlist.m3u8
9,https://e2fa6.cdnedge.live/file/avple-images/hls/62bbea1aea3d425e0a93b799/playlist.m3u8
10,https://e2fa6.cdnedge.live/file/avple-images/hls/62bbeb0aea3d425e0a93b79b/playlist.m3u8
11,https://e2fa6.cdnedge.live/file/avple-images/hls/62bbf60aea3d425e0a93b7ae/playlist.m3u8
12,https://e2fa6.cdnedge.live/file/avple-images/hls/62c4408b366b240e3b67be30/playlist.m3u8
13,https://e2fa6.cdnedge.live/file/avple-images/hls/62c44485366b240e3b67be38/playlist.m3u8
14,https://je40u.cdnedge.live/file/avple-images/hls/61703eedbc5c965ae4f56247/playlist.m3u8
15,https://je40u.cdnedge.live/file/avple-images/hls/6171a891f8003d17dfd1a737/playlist.m3u8
16,https://je40u.cdnedge.live/file/avple-images/hls/6173085d16713849c8fc4703/playlist.m3u8
17,https://je40u.cdnedge.live/file/avple-images/hls/61771a65ad20e84f6e46a0a5/playlist.m3u8
18,https://je40u.cdnedge.live/file/avple-images/hls/617789ac4835757d4271a1ec/playlist.m3u8
19,https://je40u.cdnedge.live/file/avple-images/hls/617c4e1df0db60036839e947/playlist.m3u8
20,https://je40u.cdnedge.live/file/avple-images/hls/617c50edf0db60036839e94d/playlist.m3u8
21,https://je40u.cdnedge.live/file/avple-images/hls/617e2716eb87aa24a1c4102c/playlist.m3u8
22,https://je40u.cdnedge.live/file/avple-images/hls/61806fda4d383b66797a697b/playlist.m3u8
23,https://je40u.cdnedge.live/file/avple-images/hls/6183354d86d3713512d4ddae/playlist.m3u8
24,https://je40u.cdnedge.live/file/avple-images/hls/618463a6fddb3b0ce1f32687/playlist.m3u8
25,https://je40u.cdnedge.live/file/avple-images/hls/6186261e26bdd144b598cbd6/playlist.m3u8
26,https://je40u.cdnedge.live/file/avple-images/hls/6186274926bdd144b598cbd9/playlist.m3u8
27,https://je40u.cdnedge.live/file/avple-images/hls/61869e1d8928100853d28995/playlist.m3u8
28,https://je40u.cdnedge.live/file/avple-images/hls/618b991e52fe307992e9158f/playlist.m3u8
29,https://je40u.cdnedge.live/file/avple-images/hls/618e6959f061a16282b2ee9a/playlist.m3u8
30,https://je40u.cdnedge.live/file/avple-images/hls/6190bac93e002b78fa02b873/playlist.m3u8

【麻豆映画27】,#genre#
0,https://je40u.cdnedge.live/file/avple-images/hls/6193b9e61ab2cd467ae53597/playlist.m3u8
1,https://je40u.cdnedge.live/file/avple-images/hls/619654b1647fa6021841bd4f/playlist.m3u8
2,https://je40u.cdnedge.live/file/avple-images/hls/619655a1647fa6021841bd51/playlist.m3u8
3,https://je40u.cdnedge.live/file/avple-images/hls/61994e2d4a94103a79bc9481/playlist.m3u8
4,https://je40u.cdnedge.live/file/avple-images/hls/619c024af0d6ad68f95a08a9/playlist.m3u8
5,https://je40u.cdnedge.live/file/avple-images/hls/619e9595364f6c1f6030fe55/playlist.m3u8
6,https://je40u.cdnedge.live/file/avple-images/hls/61a285a1c4f43c7ba5009c21/playlist.m3u8
7,https://je40u.cdnedge.live/file/avple-images/hls/61a28691c4f43c7ba5009c23/playlist.m3u8
8,https://je40u.cdnedge.live/file/avple-images/hls/61a52379a992bd3d5c3eb618/playlist.m3u8
9,https://je40u.cdnedge.live/file/avple-images/hls/61a67d2da04cdb55de21fe93/playlist.m3u8
10,https://je40u.cdnedge.live/file/avple-images/hls/61a7d4c57aac5d7ef57bda23/playlist.m3u8
11,https://je40u.cdnedge.live/file/avple-images/hls/61b1a1491b15f6408e9320e3/playlist.m3u8
12,https://je40u.cdnedge.live/file/avple-images/hls/61b304210f991b6812b80303/playlist.m3u8
13,https://je40u.cdnedge.live/file/avple-images/hls/61b46e79f91a1b0eecb6e531/playlist.m3u8
14,https://je40u.cdnedge.live/file/avple-images/hls/61b97d650d486a09e8730583/playlist.m3u8
15,https://je40u.cdnedge.live/file/avple-images/hls/61c026f1ad3e743fbb4f96ea/playlist.m3u8
16,https://je40u.cdnedge.live/file/avple-images/hls/61c02985ad3e743fbb4f96ee/playlist.m3u8
17,https://je40u.cdnedge.live/file/avple-images/hls/61c18a428ac9db578c18b7f2/playlist.m3u8
18,https://je40u.cdnedge.live/file/avple-images/hls/61c2cf19768c0b6e65877054/playlist.m3u8
19,https://je40u.cdnedge.live/file/avple-images/hls/61c6a689668fd93b4250a31d/playlist.m3u8
20,https://je40u.cdnedge.live/file/avple-images/hls/61c9980d87883b68401d1b33/playlist.m3u8
21,https://je40u.cdnedge.live/file/avple-images/hls/61cc3a95b192e6156087c942/playlist.m3u8
22,https://je40u.cdnedge.live/file/avple-images/hls/61d0bfed8ec5397ce0e2cdde/playlist.m3u8
23,https://je40u.cdnedge.live/file/avple-images/hls/61d0c5518ec5397ce0e2cde9/playlist.m3u8
24,https://je40u.cdnedge.live/file/avple-images/hls/61d0c5c98ec5397ce0e2cdea/playlist.m3u8
25,https://je40u.cdnedge.live/file/avple-images/hls/61d22f33fc53091229805816/playlist.m3u8
26,https://je40u.cdnedge.live/file/avple-images/hls/61d62519f2772f49dcde1d4e/playlist.m3u8
27,https://je40u.cdnedge.live/file/avple-images/hls/61d62735f2772f49dcde1d54/playlist.m3u8
28,https://je40u.cdnedge.live/file/avple-images/hls/61d8f6fa188cab78b243b409/playlist.m3u8
29,https://je40u.cdnedge.live/file/avple-images/hls/61db6cbd5fb6a835028c9aea/playlist.m3u8
30,https://je40u.cdnedge.live/file/avple-images/hls/61de13b926bc6674a0936d1f/playlist.m3u8

【麻豆映画28】,#genre#
0,https://je40u.cdnedge.live/file/avple-images/hls/61de143126bc6674a0936d20/playlist.m3u8
1,https://je40u.cdnedge.live/file/avple-images/hls/61de159926bc6674a0936d24/playlist.m3u8
2,https://je40u.cdnedge.live/file/avple-images/hls/61e3bbedec201f6b0a3a89a5/playlist.m3u8
3,https://je40u.cdnedge.live/file/avple-images/hls/61e927bbc6ba7653ff36282a/playlist.m3u8
4,https://je40u.cdnedge.live/file/avple-images/hls/61ecc04a7580a3314beba2ad/playlist.m3u8
5,https://je40u.cdnedge.live/file/avple-images/hls/61f70366d7d05308d12ef11f/playlist.m3u8
6,https://je40u.cdnedge.live/file/avple-images/hls/61f9a8be9053272327957adb/playlist.m3u8
7,https://je40u.cdnedge.live/file/avple-images/hls/61fb89ea11eff304d6e13798/playlist.m3u8
8,https://je40u.cdnedge.live/file/avple-images/hls/61ff18ee99eb625f8e37e0ad/playlist.m3u8
9,https://je40u.cdnedge.live/file/avple-images/hls/6206efa6c6e4cd6e597c7184/playlist.m3u8
10,https://je40u.cdnedge.live/file/avple-images/hls/6215b72acef8321ac4bf99a5/playlist.m3u8
11,https://je40u.cdnedge.live/file/avple-images/hls/6215b7a2cef8321ac4bf99a6/playlist.m3u8
12,https://je40u.cdnedge.live/file/avple-images/hls/6219eab6b9e8e9119a2f1fea/playlist.m3u8
13,https://je40u.cdnedge.live/file/avple-images/hls/62230e3e1fdb77263ccb3865/playlist.m3u8
14,https://je40u.cdnedge.live/file/avple-images/hls/62230f2e1fdb77263ccb3867/playlist.m3u8
15,https://je40u.cdnedge.live/file/avple-images/hls/6223101e1fdb77263ccb386a/playlist.m3u8
16,https://je40u.cdnedge.live/file/avple-images/hls/62246e82c6370a74fa39c70f/playlist.m3u8
17,https://je40u.cdnedge.live/file/avple-images/hls/6224736ec6370a74fa39c717/playlist.m3u8
18,https://je40u.cdnedge.live/file/avple-images/hls/62266cfac4dfd90d53d40fbb/playlist.m3u8
19,https://je40u.cdnedge.live/file/avple-images/hls/62266daec4dfd90d53d40fbd/playlist.m3u8
20,https://je40u.cdnedge.live/file/avple-images/hls/62266f8ec4dfd90d53d40fc2/playlist.m3u8
21,https://je40u.cdnedge.live/file/avple-images/hls/6233c8faaefa78093f9ffdd1/playlist.m3u8
22,https://je40u.cdnedge.live/file/avple-images/hls/62350561ecafc64f34ef85b8/playlist.m3u8
23,https://je40u.cdnedge.live/file/avple-images/hls/623aa3bea36ac22379912387/playlist.m3u8
24,https://je40u.cdnedge.live/file/avple-images/hls/623e776e76b51e756d5edc02/playlist.m3u8
25,https://je40u.cdnedge.live/file/avple-images/hls/623e789a76b51e756d5edc05/playlist.m3u8
26,https://je40u.cdnedge.live/file/avple-images/hls/6241c035d6283a39fd9e3c24/playlist.m3u8
27,https://je40u.cdnedge.live/file/avple-images/hls/6241c035d6283a39fd9e3c2a/playlist.m3u8
28,https://je40u.cdnedge.live/file/avple-images/hls/6242c0df81f80f77774148cb/playlist.m3u8
29,https://je40u.cdnedge.live/file/avple-images/hls/62492ae9ac4583340eae9cc0/playlist.m3u8
30,https://je40u.cdnedge.live/file/avple-images/hls/624beec5528c292827c459d6/playlist.m3u8

【麻豆映画29】,#genre#
0,https://je40u.cdnedge.live/file/avple-images/hls/624eec006d742407ed435446/playlist.m3u8
1,https://je40u.cdnedge.live/file/avple-images/hls/6254064a3d5bac30b2603dbc/playlist.m3u8
2,https://je40u.cdnedge.live/file/avple-images/hls/626bd3ec20859323fc450d6e/playlist.m3u8
3,https://je40u.cdnedge.live/file/avple-images/hls/626bd8d820859323fc450d74/playlist.m3u8
4,https://je40u.cdnedge.live/file/avple-images/hls/626fb5ac3ddea14c11aa4aae/playlist.m3u8
5,https://je40u.cdnedge.live/file/avple-images/hls/626fb8b93ddea14c11aa4ab2/playlist.m3u8
6,https://je40u.cdnedge.live/file/avple-images/hls/62722e804deadc023a8a0995/playlist.m3u8
7,https://je40u.cdnedge.live/file/avple-images/hls/6274cf9d84b95e04c28dde2b/playlist.m3u8
8,https://je40u.cdnedge.live/file/avple-images/hls/6274d2aa84b95e04c28dde2f/playlist.m3u8
9,https://je40u.cdnedge.live/file/avple-images/hls/627676e63847697e5124b6d9/playlist.m3u8
10,https://je40u.cdnedge.live/file/avple-images/hls/6276838a3847697e5124b6e3/playlist.m3u8
11,https://je40u.cdnedge.live/file/avple-images/hls/627a564b1a1d9a347dd98537/playlist.m3u8
12,https://je40u.cdnedge.live/file/avple-images/hls/6280b4d7fc27be165aeb81d7/playlist.m3u8
13,https://je40u.cdnedge.live/file/avple-images/hls/6280b58dfc27be165aeb81d8/playlist.m3u8
14,https://je40u.cdnedge.live/file/avple-images/hls/6280b821fc27be165aeb81da/playlist.m3u8
15,https://je40u.cdnedge.live/file/avple-images/hls/6280d8b2ef039d5507989170/playlist.m3u8
16,https://je40u.cdnedge.live/file/avple-images/hls/6280d9a2ef039d5507989171/playlist.m3u8
18,https://je40u.cdnedge.live/file/avple-images/hls/6284e030c71b08247ee18e2d/playlist.m3u8
19,https://je40u.cdnedge.live/file/avple-images/hls/6284e301c71b08247ee18e30/playlist.m3u8
20,https://je40u.cdnedge.live/file/avple-images/hls/628637caebf92063abd2f8af/playlist.m3u8
21,https://je40u.cdnedge.live/file/avple-images/hls/62879668d28d4f134ac69045/playlist.m3u8
22,https://je40u.cdnedge.live/file/avple-images/hls/6287980bd28d4f134ac69048/playlist.m3u8
23,https://je40u.cdnedge.live/file/avple-images/hls/628798c1d28d4f134ac69049/playlist.m3u8
24,https://je40u.cdnedge.live/file/avple-images/hls/62879adcd28d4f134ac6904f/playlist.m3u8
25,https://je40u.cdnedge.live/file/avple-images/hls/62879adcd28d4f134ac69050/playlist.m3u8
26,https://je40u.cdnedge.live/file/avple-images/hls/6287b15cd28d4f134ac69053/playlist.m3u8
27,https://je40u.cdnedge.live/file/avple-images/hls/628a3b0aa1c1cd0b44683ef2/playlist.m3u8
28,https://je40u.cdnedge.live/file/avple-images/hls/628ab68ea1c1cd0b44683efb/playlist.m3u8
29,https://je40u.cdnedge.live/file/avple-images/hls/628ab706a1c1cd0b44683efc/playlist.m3u8
30,https://je40u.cdnedge.live/file/avple-images/hls/628cc5adde01360ccb2f8e9c/playlist.m3u8

【麻豆映画30】,#genre#
0,https://je40u.cdnedge.live/file/avple-images/hls/628cd91fde01360ccb2f8e9f/playlist.m3u8
1,https://je40u.cdnedge.live/file/avple-images/hls/628f7ef3531f007e5ba30af6/playlist.m3u8
2,https://je40u.cdnedge.live/file/avple-images/hls/628f8183531f007e5ba30afa/playlist.m3u8
3,https://je40u.cdnedge.live/file/avple-images/hls/628f8453531f007e5ba30afe/playlist.m3u8
4,https://je40u.cdnedge.live/file/avple-images/hls/6290be2987412532ac7f4cfe/playlist.m3u8
5,https://je40u.cdnedge.live/file/avple-images/hls/629215fc777f8769be5fdf9f/playlist.m3u8
6,https://je40u.cdnedge.live/file/avple-images/hls/62924646777f8769be5fdfa3/playlist.m3u8
7,https://je40u.cdnedge.live/file/avple-images/hls/629246f9777f8769be5fdfa5/playlist.m3u8
8,https://je40u.cdnedge.live/file/avple-images/hls/62924770777f8769be5fdfa6/playlist.m3u8
9,https://je40u.cdnedge.live/file/avple-images/hls/62957876180f8c65c7d908b1/playlist.m3u8
10,https://je40u.cdnedge.live/file/avple-images/hls/62a1c9bf56220431fa6b0d81/playlist.m3u8
11,https://je40u.cdnedge.live/file/avple-images/hls/62a1ca7556220431fa6b0d82/playlist.m3u8
12,https://je40u.cdnedge.live/file/avple-images/hls/62a58dbd94b044303b9622d0/playlist.m3u8
13,https://je40u.cdnedge.live/file/avple-images/hls/62a5ace294b044303b9622dc/playlist.m3u8
14,https://je40u.cdnedge.live/file/avple-images/hls/62a5b24894b044303b9622e1/playlist.m3u8
15,https://je40u.cdnedge.live/file/avple-images/hls/62aaca9721a7da2e6584bc7f/playlist.m3u8
16,https://je40u.cdnedge.live/file/avple-images/hls/62aace5621a7da2e6584bc84/playlist.m3u8
17,https://je40u.cdnedge.live/file/avple-images/hls/62ac67c91ea6384bb6ca9f8d/playlist.m3u8
18,https://je40u.cdnedge.live/file/avple-images/hls/62bbef03ea3d425e0a93b7a1/playlist.m3u8
19,https://je40u.cdnedge.live/file/avple-images/hls/62bbf02fea3d425e0a93b7a4/playlist.m3u8
20,https://je40u.cdnedge.live/file/avple-images/hls/62bbf592ea3d425e0a93b7ad/playlist.m3u8
21,https://je40u.cdnedge.live/file/avple-images/hls/62bd84f5d0fa6a48496bbf59/playlist.m3u8
22,https://je40u.cdnedge.live/file/avple-images/hls/62bd88b4d0fa6a48496bbf5f/playlist.m3u8
23,https://je40u.cdnedge.live/file/avple-images/hls/62c43af1366b240e3b67be29/playlist.m3u8
24,https://je40u.cdnedge.live/file/avple-images/hls/62c4426c366b240e3b67be34/playlist.m3u8
25,https://q2cyl7.cdnedge.live/file/avple-images/hls/61771c09ad20e84f6e46a0a8/playlist.m3u8
26,https://q2cyl7.cdnedge.live/file/avple-images/hls/617a033d933dae5425d49b8c/playlist.m3u8
27,https://q2cyl7.cdnedge.live/file/avple-images/hls/617a04a5933dae5425d49b8f/playlist.m3u8
28,https://q2cyl7.cdnedge.live/file/avple-images/hls/617c4ffdf0db60036839e94b/playlist.m3u8
29,https://q2cyl7.cdnedge.live/file/avple-images/hls/617c5219f0db60036839e950/playlist.m3u8
30,https://q2cyl7.cdnedge.live/file/avple-images/hls/61806f254d383b66797a697a/playlist.m3u8

【麻豆映画31】,#genre#
0,https://q2cyl7.cdnedge.live/file/avple-images/hls/61846201fddb3b0ce1f32683/playlist.m3u8
1,https://q2cyl7.cdnedge.live/file/avple-images/hls/618624b526bdd144b598cbd3/playlist.m3u8
2,https://q2cyl7.cdnedge.live/file/avple-images/hls/61869c018928100853d28991/playlist.m3u8
3,https://q2cyl7.cdnedge.live/file/avple-images/hls/61892bc935829357ea3d3e99/playlist.m3u8
4,https://q2cyl7.cdnedge.live/file/avple-images/hls/618b999552fe307992e91590/playlist.m3u8
5,https://q2cyl7.cdnedge.live/file/avple-images/hls/6190b9613e002b78fa02b870/playlist.m3u8
6,https://q2cyl7.cdnedge.live/file/avple-images/hls/61924e2689e9d231c0a0b0e7/playlist.m3u8
7,https://q2cyl7.cdnedge.live/file/avple-images/hls/6192bae589e9d231c0a0b0e8/playlist.m3u8
8,https://q2cyl7.cdnedge.live/file/avple-images/hls/619a42298a9163545f3c8174/playlist.m3u8
9,https://q2cyl7.cdnedge.live/file/avple-images/hls/619c0286f0d6ad68f95a08aa/playlist.m3u8
10,https://q2cyl7.cdnedge.live/file/avple-images/hls/619d547d44b3af0456c438a7/playlist.m3u8
11,https://q2cyl7.cdnedge.live/file/avple-images/hls/61a287f9c4f43c7ba5009c26/playlist.m3u8
12,https://q2cyl7.cdnedge.live/file/avple-images/hls/61a5251da992bd3d5c3eb61a/playlist.m3u8
13,https://q2cyl7.cdnedge.live/file/avple-images/hls/61a940490791fe25b65cea17/playlist.m3u8
14,https://q2cyl7.cdnedge.live/file/avple-images/hls/61a940c10791fe25b65cea18/playlist.m3u8
15,https://q2cyl7.cdnedge.live/file/avple-images/hls/61accd46779a324ef83699bd/playlist.m3u8
16,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b051aacb1e9c2565068be6/playlist.m3u8
17,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b46f69f91a1b0eecb6e533/playlist.m3u8
18,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b6cc551458462c26eadc8a/playlist.m3u8
19,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b6cd091458462c26eadc8c/playlist.m3u8
20,https://q2cyl7.cdnedge.live/file/avple-images/hls/61b8183597618e5cc644ad45/playlist.m3u8
21,https://q2cyl7.cdnedge.live/file/avple-images/hls/61bc3cfe942b586818e33e80/playlist.m3u8
22,https://q2cyl7.cdnedge.live/file/avple-images/hls/61bc3d3a942b586818e33e81/playlist.m3u8
23,https://q2cyl7.cdnedge.live/file/avple-images/hls/61bd94958cc57113d4874845/playlist.m3u8
24,https://q2cyl7.cdnedge.live/file/avple-images/hls/61c6aef9668fd93b4250a32b/playlist.m3u8
25,https://q2cyl7.cdnedge.live/file/avple-images/hls/61c848a92beaee4e833a9d6a/playlist.m3u8
26,https://q2cyl7.cdnedge.live/file/avple-images/hls/61c849212beaee4e833a9d6b/playlist.m3u8
27,https://q2cyl7.cdnedge.live/file/avple-images/hls/61c998c287883b68401d1b35/playlist.m3u8
28,https://q2cyl7.cdnedge.live/file/avple-images/hls/61cacf4db4a41e7b51c24d4e/playlist.m3u8
29,https://q2cyl7.cdnedge.live/file/avple-images/hls/61cc39e1b192e6156087c940/playlist.m3u8
30,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ce129db418404e15c81307/playlist.m3u8

【麻豆映画32】,#genre#
0,https://q2cyl7.cdnedge.live/file/avple-images/hls/61d0c2f98ec5397ce0e2cde5/playlist.m3u8
1,https://q2cyl7.cdnedge.live/file/avple-images/hls/61d624a1f2772f49dcde1d4d/playlist.m3u8
2,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e24c319e31551b4fa3beb1/playlist.m3u8
3,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e3bc66ec201f6b0a3a89a6/playlist.m3u8
4,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e927adc6ba7653ff362821/playlist.m3u8
5,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e927b5c6ba7653ff362826/playlist.m3u8
6,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e927b8c6ba7653ff362828/playlist.m3u8
7,https://q2cyl7.cdnedge.live/file/avple-images/hls/61e927bec6ba7653ff36282c/playlist.m3u8
8,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ea6977dabdc15a14562f7c/playlist.m3u8
9,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ecbd32b900ea3153ca96f0/playlist.m3u8
10,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ecbe6a7580a3314beba2a9/playlist.m3u8
11,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ee46864e82d1622de7f24c/playlist.m3u8
12,https://q2cyl7.cdnedge.live/file/avple-images/hls/61efa21b5d579208810784f8/playlist.m3u8
13,https://q2cyl7.cdnedge.live/file/avple-images/hls/61f9a8479053272327957ada/playlist.m3u8
14,https://q2cyl7.cdnedge.live/file/avple-images/hls/61fb8a9e11eff304d6e1379a/playlist.m3u8
15,https://q2cyl7.cdnedge.live/file/avple-images/hls/61fb8c0611eff304d6e1379e/playlist.m3u8
16,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ff17ff99eb625f8e37e0ab/playlist.m3u8
17,https://q2cyl7.cdnedge.live/file/avple-images/hls/61ff192a99eb625f8e37e0ae/playlist.m3u8
18,https://q2cyl7.cdnedge.live/file/avple-images/hls/62059e64d69d37216eb636d7/playlist.m3u8
19,https://q2cyl7.cdnedge.live/file/avple-images/hls/6205a006d69d37216eb636db/playlist.m3u8
20,https://q2cyl7.cdnedge.live/file/avple-images/hls/620b87fcd0ea7c7d841b2f32/playlist.m3u8
21,https://q2cyl7.cdnedge.live/file/avple-images/hls/62104e029d14d648884aa818/playlist.m3u8
22,https://q2cyl7.cdnedge.live/file/avple-images/hls/62104e7c9d14d648884aa819/playlist.m3u8
23,https://q2cyl7.cdnedge.live/file/avple-images/hls/6215abafcef8321ac4bf999e/playlist.m3u8
24,https://q2cyl7.cdnedge.live/file/avple-images/hls/6215b63acef8321ac4bf99a2/playlist.m3u8
25,https://q2cyl7.cdnedge.live/file/avple-images/hls/6215b892cef8321ac4bf99a8/playlist.m3u8
26,https://q2cyl7.cdnedge.live/file/avple-images/hls/6219e98ab9e8e9119a2f1fe7/playlist.m3u8
27,https://q2cyl7.cdnedge.live/file/avple-images/hls/6219ea7ab9e8e9119a2f1fe9/playlist.m3u8
28,https://q2cyl7.cdnedge.live/file/avple-images/hls/622d47bee5f4997685910d14/playlist.m3u8
29,https://q2cyl7.cdnedge.live/file/avple-images/hls/62323bb68cc9324f49436133/playlist.m3u8
30,https://q2cyl7.cdnedge.live/file/avple-images/hls/6233ca63aefa78093f9ffdd4/playlist.m3u8

【麻豆映画33】,#genre#
0,https://q2cyl7.cdnedge.live/file/avple-images/hls/6235059eecafc64f34ef85b9/playlist.m3u8
1,https://q2cyl7.cdnedge.live/file/avple-images/hls/6236ae8a1222e41c629a9323/playlist.m3u8
2,https://q2cyl7.cdnedge.live/file/avple-images/hls/6236b06a1222e41c629a9328/playlist.m3u8
3,https://q2cyl7.cdnedge.live/file/avple-images/hls/6239262ea14fb341a31f13dc/playlist.m3u8
4,https://q2cyl7.cdnedge.live/file/avple-images/hls/623aa292a36ac22379912384/playlist.m3u8
5,https://q2cyl7.cdnedge.live/file/avple-images/hls/623aa436a36ac22379912388/playlist.m3u8
6,https://q2cyl7.cdnedge.live/file/avple-images/hls/623e76bb76b51e756d5edc00/playlist.m3u8
7,https://q2cyl7.cdnedge.live/file/avple-images/hls/623e785e76b51e756d5edc04/playlist.m3u8
8,https://q2cyl7.cdnedge.live/file/avple-images/hls/623e78d776b51e756d5edc06/playlist.m3u8
9,https://q2cyl7.cdnedge.live/file/avple-images/hls/623e7c1e76b51e756d5edc08/playlist.m3u8
10,https://q2cyl7.cdnedge.live/file/avple-images/hls/6241c035d6283a39fd9e3c23/playlist.m3u8
11,https://q2cyl7.cdnedge.live/file/avple-images/hls/6241c035d6283a39fd9e3c27/playlist.m3u8
12,https://q2cyl7.cdnedge.live/file/avple-images/hls/6241c035d6283a39fd9e3c28/playlist.m3u8
13,https://q2cyl7.cdnedge.live/file/avple-images/hls/6242c580f371357b01d05a0d/playlist.m3u8
14,https://q2cyl7.cdnedge.live/file/avple-images/hls/62493f0fcb995938b9053405/playlist.m3u8
15,https://q2cyl7.cdnedge.live/file/avple-images/hls/624eeb896d742407ed435445/playlist.m3u8
16,https://q2cyl7.cdnedge.live/file/avple-images/hls/6251892fb9fdae53fd99956c/playlist.m3u8
17,https://q2cyl7.cdnedge.live/file/avple-images/hls/62518930b9fdae53fd99956e/playlist.m3u8
18,https://q2cyl7.cdnedge.live/file/avple-images/hls/6251973bb9fdae53fd999571/playlist.m3u8
19,https://q2cyl7.cdnedge.live/file/avple-images/hls/6252c0c06b426e5b63529745/playlist.m3u8
20,https://q2cyl7.cdnedge.live/file/avple-images/hls/625497f53d5bac30b2603dc1/playlist.m3u8
21,https://q2cyl7.cdnedge.live/file/avple-images/hls/62555b368fabfe03b7ab4be5/playlist.m3u8
22,https://q2cyl7.cdnedge.live/file/avple-images/hls/6256b304bd3519566877455c/playlist.m3u8
23,https://q2cyl7.cdnedge.live/file/avple-images/hls/626bd15b20859323fc450d6a/playlist.m3u8
24,https://q2cyl7.cdnedge.live/file/avple-images/hls/6272341e4deadc023a8a0998/playlist.m3u8
25,https://q2cyl7.cdnedge.live/file/avple-images/hls/6272350d4deadc023a8a0999/playlist.m3u8
26,https://q2cyl7.cdnedge.live/file/avple-images/hls/6274cccf84b95e04c28dde29/playlist.m3u8
27,https://q2cyl7.cdnedge.live/file/avple-images/hls/6274d1b984b95e04c28dde2d/playlist.m3u8
28,https://q2cyl7.cdnedge.live/file/avple-images/hls/627a41341a1d9a347dd98536/playlist.m3u8
29,https://q2cyl7.cdnedge.live/file/avple-images/hls/627a59cf1a1d9a347dd9853d/playlist.m3u8
30,https://q2cyl7.cdnedge.live/file/avple-images/hls/6280b7a8fc27be165aeb81d9/playlist.m3u8

【麻豆映画34】,#genre#
0,https://q2cyl7.cdnedge.live/file/avple-images/hls/6280bc92fc27be165aeb81dd/playlist.m3u8
1,https://q2cyl7.cdnedge.live/file/avple-images/hls/6280d34eef039d550798916c/playlist.m3u8
2,https://q2cyl7.cdnedge.live/file/avple-images/hls/6280d3c6ef039d550798916d/playlist.m3u8
3,https://q2cyl7.cdnedge.live/file/avple-images/hls/62837472ef2c1c6dbc484240/playlist.m3u8
4,https://q2cyl7.cdnedge.live/file/avple-images/hls/6284e42bc71b08247ee18e32/playlist.m3u8
5,https://q2cyl7.cdnedge.live/file/avple-images/hls/6284e7b1c71b08247ee18e38/playlist.m3u8
6,https://q2cyl7.cdnedge.live/file/avple-images/hls/62879a28d28d4f134ac6904d/playlist.m3u8
7,https://q2cyl7.cdnedge.live/file/avple-images/hls/628aafc4a1c1cd0b44683ef4/playlist.m3u8
